Words=50000, iteration=5000
Iteration,	MergeTime,	QSTime
2551,	0.0790073,	0.0640958
2552,	0.082243,	0.0646686
2553,	0.079273,	0.0641749
2554,	0.0793385,	0.0651017
2555,	0.0792573,	0.0641097
2556,	0.0792153,	0.0651197
2557,	0.0793268,	0.0647282
2558,	0.0791675,	0.0642809
2559,	0.0792296,	0.0646238
2560,	0.0791108,	0.0677841
2561,	0.0789837,	0.0656052
2562,	0.0788562,	0.0647999
2563,	0.0799853,	0.0658114
2564,	0.07902,	0.0656393
2565,	0.0790799,	0.0655676
2566,	0.0783855,	0.0648518
2567,	0.0782973,	0.0652824
2568,	0.0781585,	0.0644004
2569,	0.0810662,	0.0639423
2570,	0.0778453,	0.0643421
2571,	0.0778848,	0.0640406
2572,	0.0780106,	0.066144
2573,	0.0811871,	0.0654512
2574,	0.0783013,	0.0659294
2575,	0.0782698,	0.0657545
2576,	0.0783805,	0.0659553
2577,	0.0783842,	0.0671056
2578,	0.0785983,	0.0634429
2579,	0.078469,	0.0640441
2580,	0.0785453,	0.0634649
2581,	0.0784404,	0.0667954
2582,	0.078326,	0.0633568
2583,	0.0785658,	0.0653954
2584,	0.0787898,	0.0649951
2585,	0.0787489,	0.0654138
2586,	0.0821265,	0.0654282
2587,	0.0790257,	0.0656282
2588,	0.0784908,	0.0651899
2589,	0.0789678,	0.0653366
2590,	0.0816814,	0.0649336
2591,	0.0786559,	0.0652701
2592,	0.0782888,	0.0646089
2593,	0.0785532,	0.0652889
2594,	0.0783952,	0.0679328
2595,	0.0786453,	0.0671887
2596,	0.0783839,	0.0665106
2597,	0.0784607,	0.0670208
2598,	0.0785088,	0.0694247
2599,	0.0796087,	0.0673356
2600,	0.0786098,	0.0649314
2601,	0.0787105,	0.0654205
2602,	0.0788118,	0.0666638
2603,	0.079034,	0.0660083
2604,	0.0787425,	0.0649801
2605,	0.0789622,	0.0660677
2606,	0.078566,	0.064773
2607,	0.0819656,	0.0653271
2608,	0.079857,	0.0647609
2609,	0.0788995,	0.0655342
2610,	0.0787382,	0.0646755
2611,	0.0823934,	0.0652786
2612,	0.078871,	0.0644372
2613,	0.0788781,	0.0636819
2614,	0.078672,	0.064053
2615,	0.0787049,	0.0655045
2616,	0.0788912,	0.0639954
2617,	0.0798637,	0.0657312
2618,	0.078653,	0.0659409
2619,	0.078902,	0.0681103
2620,	0.0786515,	0.0659226
2621,	0.078568,	0.0659651
2622,	0.07877,	0.0641076
2623,	0.0787277,	0.0641575
2624,	0.0801407,	0.0641832
2625,	0.0789124,	0.064688
2626,	0.0799051,	0.0645089
2627,	0.0790398,	0.0646549
2628,	0.0821244,	0.0658657
2629,	0.0791605,	0.0653374
2630,	0.0790942,	0.0662402
2631,	0.0789056,	0.0652492
2632,	0.0814615,	0.0661204
2633,	0.0793099,	0.0638759
2634,	0.0793616,	0.0644604
2635,	0.0802409,	0.0653033
2636,	0.0790182,	0.067532
2637,	0.0794055,	0.065014
2638,	0.078958,	0.0645051
2639,	0.0794433,	0.0667762
2640,	0.0790942,	0.0677486
2641,	0.0789127,	0.0653972
2642,	0.0785353,	0.065049
2643,	0.0785562,	0.0655315
2644,	0.0798452,	0.0653974
2645,	0.081443,	0.0645306
2646,	0.0790509,	0.0644474
2647,	0.0789788,	0.0638357
2648,	0.0789171,	0.065492
2649,	0.0826398,	0.0639681
2650,	0.078801,	0.0649728
2651,	0.0781971,	0.0634028
2652,	0.078297,	0.0640829
2653,	0.0798362,	0.0644723
2654,	0.0782514,	0.0638913
2655,	0.0782875,	0.0637811
2656,	0.0783919,	0.0651601
2657,	0.0795565,	0.068931
2658,	0.0788947,	0.0648442
2659,	0.0792665,	0.0652988
2660,	0.0788826,	0.0647742
2661,	0.0793086,	0.0655208
2662,	0.0801614,	0.067568
2663,	0.078998,	0.0668334
2664,	0.0790223,	0.0671564
2665,	0.0789958,	0.0669184
2666,	0.0818302,	0.0682854
2667,	0.0789773,	0.0655367
2668,	0.0792555,	0.0661979
2669,	0.0792902,	0.065277
2670,	0.0822547,	0.0657435
2671,	0.0804824,	0.0652558
2672,	0.0790561,	0.0657632
2673,	0.0790847,	0.0658508
2674,	0.0789529,	0.0673329
2675,	0.0791043,	0.0671159
2676,	0.0790908,	0.0662035
2677,	0.0788579,	0.0659649
2678,	0.0790583,	0.0703901
2679,	0.0789689,	0.0654931
2680,	0.0802528,	0.0655176
2681,	0.0791553,	0.0658386
2682,	0.0792002,	0.0675707
2683,	0.0792136,	0.065872
2684,	0.0791139,	0.0663847
2685,	0.0789332,	0.0657559
2686,	0.0792139,	0.0657204
2687,	0.0820426,	0.0655042
2688,	0.0789331,	0.0657183
2689,	0.0801552,	0.065084
2690,	0.078504,	0.0658194
2691,	0.0821851,	0.0653983
2692,	0.078813,	0.0657714
2693,	0.0787637,	0.0667191
2694,	0.0787182,	0.0656282
2695,	0.0791473,	0.0681434
2696,	0.079333,	0.0669523
2697,	0.0792089,	0.0673333
2698,	0.0799094,	0.0668796
2699,	0.0791782,	0.0708225
2700,	0.0790458,	0.066937
2701,	0.0791874,	0.0662118
2702,	0.0792708,	0.0665112
2703,	0.079025,	0.0688999
2704,	0.079155,	0.0654464
2705,	0.0791922,	0.0659673
2706,	0.0789537,	0.0638415
2707,	0.0798732,	0.0641725
2708,	0.0806457,	0.063725
2709,	0.0788615,	0.0641942
2710,	0.0787643,	0.0636453
2711,	0.0791938,	0.0657379
2712,	0.0824002,	0.0635553
2713,	0.0795913,	0.0640256
2714,	0.0792167,	0.0632548
2715,	0.0792307,	0.064065
2716,	0.0806381,	0.0639173
2717,	0.079453,	0.0645362
2718,	0.0788073,	0.0641093
2719,	0.0791309,	0.0650365
2720,	0.0791233,	0.0680333
2721,	0.0793297,	0.0645301
2722,	0.0789775,	0.0641269
2723,	0.0792128,	0.0640196
2724,	0.0791686,	0.0644554
2725,	0.0801165,	0.06602
2726,	0.079385,	0.0643766
2727,	0.0794458,	0.0662838
2728,	0.0800815,	0.0645817
2729,	0.0825972,	0.0677429
2730,	0.0796773,	0.0656529
2731,	0.0802298,	0.0674852
2732,	0.0797147,	0.065852
2733,	0.0827577,	0.067454
2734,	0.0799623,	0.0647732
2735,	0.079304,	0.0669282
2736,	0.0804177,	0.0646583
2737,	0.0814745,	0.0674184
2738,	0.0809468,	0.0640687
2739,	0.0792816,	0.0671798
2740,	0.0797873,	0.0654196
2741,	0.0796816,	0.0731178
2742,	0.0797711,	0.0661182
2743,	0.0791257,	0.06767
2744,	0.0795323,	0.0655743
2745,	0.079373,	0.0881811
2746,	0.07992,	0.0661928
2747,	0.0803779,	0.0688332
2748,	0.0797849,	0.0661323
2749,	0.0798336,	0.0772561
2750,	0.0864532,	0.0633179
2751,	0.0790658,	0.0646453
2752,	0.0785728,	0.0639227
2753,	0.0791693,	0.0656657
2754,	0.0789984,	0.0640906
2755,	0.0791618,	0.0633452
2756,	0.079345,	0.065906
2757,	0.0790069,	0.0673427
2758,	0.0823857,	0.0648746
2759,	0.079007,	0.0642154
2760,	0.0789442,	0.0651139
2761,	0.078976,	0.0642989
2762,	0.082717,	0.0645723
2763,	0.0791169,	0.0649872
2764,	0.0789805,	0.0645255
2765,	0.078774,	0.0650561
2766,	0.0787921,	0.0658408
2767,	0.0791973,	0.0657538
2768,	0.0789322,	0.0643759
2769,	0.0823439,	0.0652877
2770,	0.0791508,	0.0674767
2771,	0.0792365,	0.0647972
2772,	0.0790483,	0.0643723
2773,	0.0793012,	0.0651574
2774,	0.0789614,	0.0662457
2775,	0.0790228,	0.0648039
2776,	0.078633,	0.0653829
2777,	0.0792826,	0.0646821
2778,	0.0792039,	0.0656316
2779,	0.0823949,	0.0661194
2780,	0.0821025,	0.0660073
2781,	0.0790822,	0.0665457
2782,	0.0788849,	0.0666888
2783,	0.0848267,	0.0665177
2784,	0.0787781,	0.0645767
2785,	0.0791096,	0.0651449
2786,	0.0789655,	0.0655698
2787,	0.080702,	0.0650919
2788,	0.0786206,	0.0651609
2789,	0.0790353,	0.064565
2790,	0.0787872,	0.0655687
2791,	0.078918,	0.0686438
2792,	0.0790217,	0.0655297
2793,	0.078835,	0.0652095
2794,	0.0790019,	0.0657766
2795,	0.0792463,	0.0667203
2796,	0.0802692,	0.0659235
2797,	0.0789367,	0.0652615
2798,	0.0790596,	0.0658454
2799,	0.079161,	0.0652547
2800,	0.0820448,	0.0670364
2801,	0.0790927,	0.0643106
2802,	0.0793566,	0.0649893
2803,	0.0791988,	0.0642215
2804,	0.0821804,	0.0650674
2805,	0.0806157,	0.0643164
2806,	0.0787818,	0.0654715
2807,	0.0782802,	0.0647666
2808,	0.0781717,	0.067565
2809,	0.0789196,	0.0658856
2810,	0.0786275,	0.0652382
2811,	0.0781852,	0.0647746
2812,	0.0784182,	0.0681139
2813,	0.079114,	0.0651835
2814,	0.0806389,	0.0655763
2815,	0.0790139,	0.0651026
2816,	0.0790795,	0.0657087
2817,	0.0797714,	0.0651877
2818,	0.0789422,	0.0658183
2819,	0.0788801,	0.0639868
2820,	0.079156,	0.0646739
2821,	0.0821338,	0.0642168
2822,	0.0789209,	0.0644724
2823,	0.0804137,	0.0652455
2824,	0.0788682,	0.0655147
2825,	0.0817832,	0.066536
2826,	0.0787655,	0.0654295
2827,	0.0789214,	0.0673369
2828,	0.0786752,	0.0654315
2829,	0.0789411,	0.0710702
2830,	0.0789297,	0.0668559
2831,	0.0790054,	0.0676794
2832,	0.0802107,	0.0671434
2833,	0.0791721,	0.0707954
2834,	0.0789317,	0.0659763
2835,	0.0791296,	0.0664013
2836,	0.0787917,	0.0680325
2837,	0.07921,	0.0669696
2838,	0.0790063,	0.0662143
2839,	0.0788727,	0.0656567
2840,	0.0788577,	0.0651175
2841,	0.0805097,	0.064602
2842,	0.0820811,	0.064442
2843,	0.0792334,	0.065096
2844,	0.0788976,	0.064629
2845,	0.0791532,	0.0666414
2846,	0.0824204,	0.0652294
2847,	0.0790905,	0.0655806
2848,	0.0788905,	0.0656263
2849,	0.0788625,	0.0650306
2850,	0.0795701,	0.0677918
2851,	0.0788758,	0.06376
2852,	0.0790444,	0.0639481
2853,	0.0788199,	0.063754
2854,	0.0788015,	0.0682088
2855,	0.0790604,	0.0634791
2856,	0.0789129,	0.0640391
2857,	0.0788619,	0.0648228
2858,	0.0790246,	0.0649159
2859,	0.0826501,	0.0655606
2860,	0.0789226,	0.065116
2861,	0.0795413,	0.0652655
2862,	0.0790045,	0.064468
2863,	0.082801,	0.0665859
2864,	0.0803624,	0.0650906
2865,	0.0793479,	0.0644939
2866,	0.0792584,	0.0650516
2867,	0.0816328,	0.0651056
2868,	0.0801441,	0.0654311
2869,	0.0791298,	0.0649541
2870,	0.0790594,	0.0648777
2871,	0.0791517,	0.068873
2872,	0.0791399,	0.0663936
2873,	0.0792067,	0.0652944
2874,	0.0789061,	0.0654594
2875,	0.07954,	0.0677436
2876,	0.0793786,	0.0656503
2877,	0.0801669,	0.0648271
2878,	0.079158,	0.0654812
2879,	0.0794196,	0.0659494
2880,	0.0806136,	0.0657434
2881,	0.0791962,	0.0674378
2882,	0.0789126,	0.0657273
2883,	0.0789134,	0.0664762
2884,	0.0822517,	0.0658257
2885,	0.0790548,	0.0636225
2886,	0.0795719,	0.0636379
2887,	0.0793993,	0.0631658
2888,	0.0815848,	0.0640793
2889,	0.0790246,	0.0629651
2890,	0.0792022,	0.0654321
2891,	0.078979,	0.0648118
2892,	0.0789193,	0.0686866
2893,	0.0793679,	0.0652158
2894,	0.0787826,	0.0653244
2895,	0.0794825,	0.0646738
2896,	0.0786675,	0.0694714
2897,	0.0792425,	0.0660999
2898,	0.0788172,	0.0662656
2899,	0.0789175,	0.0672852
2900,	0.0790479,	0.066187
2901,	0.0809605,	0.0667421
2902,	0.0788679,	0.0651253
2903,	0.0792089,	0.0645251
2904,	0.0794067,	0.0650882
2905,	0.0826033,	0.0643932
2906,	0.0792009,	0.0650388
2907,	0.0791266,	0.0655754
2908,	0.079424,	0.0649739
2909,	0.0812646,	0.0652688
2910,	0.0787108,	0.0646147
2911,	0.0789344,	0.0652808
2912,	0.07861,	0.0645221
2913,	0.079116,	0.067524
2914,	0.0789297,	0.064251
2915,	0.0792123,	0.0637677
2916,	0.078937,	0.0640972
2917,	0.0794045,	0.0660519
2918,	0.0788392,	0.0663617
2919,	0.0787101,	0.0654822
2920,	0.0787838,	0.0660866
2921,	0.0787824,	0.0654873
2922,	0.0819317,	0.0660902
2923,	0.0788341,	0.0657368
2924,	0.0787838,	0.0640736
2925,	0.079234,	0.0635561
2926,	0.0833956,	0.063872
2927,	0.0791689,	0.0643573
2928,	0.0790912,	0.0634433
2929,	0.0793703,	0.0643946
2930,	0.078976,	0.068202
2931,	0.0791144,	0.0655719
2932,	0.0788956,	0.0654957
2933,	0.0792137,	0.0660864
2934,	0.0788719,	0.0686333
2935,	0.0803989,	0.0643332
2936,	0.0788537,	0.0647546
2937,	0.0786043,	0.0644285
2938,	0.0789993,	0.0654972
2939,	0.078831,	0.0650901
2940,	0.0787967,	0.0648834
2941,	0.0790031,	0.0669684
2942,	0.0788992,	0.0673172
2943,	0.0824915,	0.0667936
2944,	0.0800542,	0.0674374
2945,	0.0789251,	0.0667977
2946,	0.0790104,	0.0648627
2947,	0.0824579,	0.0644562
2948,	0.0788477,	0.0651078
2949,	0.0792062,	0.0648315
2950,	0.0789665,	0.0643741
2951,	0.0790694,	0.066376
2952,	0.0788687,	0.0644703
2953,	0.080552,	0.064867
2954,	0.0787901,	0.0642959
2955,	0.0793656,	0.0679621
2956,	0.0787692,	0.0642034
2957,	0.0793488,	0.0658664
2958,	0.0788077,	0.0644246
2959,	0.0792128,	0.0638442
2960,	0.0798578,	0.0643448
2961,	0.0791596,	0.0643999
2962,	0.0802885,	0.0638676
2963,	0.0793726,	0.0647388
2964,	0.0819677,	0.0642898
2965,	0.0790765,	0.0646559
2966,	0.0803965,	0.0650013
2967,	0.0789886,	0.0644619
2968,	0.0814353,	0.0648875
2969,	0.0789559,	0.0653974
2970,	0.0787305,	0.0647437
2971,	0.0803651,	0.0653831
2972,	0.0790303,	0.0681047
2973,	0.0792064,	0.0653757
2974,	0.0789136,	0.0644759
2975,	0.0791887,	0.0666016
2976,	0.079042,	0.0672676
2977,	0.0794158,	0.0652205
2978,	0.0792968,	0.0644569
2979,	0.0792296,	0.0649961
2980,	0.0803967,	0.0650212
2981,	0.0812206,	0.0662024
2982,	0.0792244,	0.0659701
2983,	0.0793167,	0.0656151
2984,	0.0791517,	0.0673031
2985,	0.0825525,	0.0655029
2986,	0.0790101,	0.0664116
2987,	0.0788699,	0.0658107
2988,	0.0792276,	0.0665721
2989,	0.0845995,	0.0661375
2990,	0.0791449,	0.066281
2991,	0.0790671,	0.0642098
2992,	0.0790234,	0.0649753
2993,	0.0789406,	0.0681849
2994,	0.0788171,	0.0647618
2995,	0.0789601,	0.0640714
2996,	0.0789589,	0.0646337
2997,	0.078983,	0.0674185
2998,	0.0803467,	0.0654674
2999,	0.078961,	0.0648254
3000,	0.0792042,	0.065586
3001,	0.079081,	0.0650547
3002,	0.0813928,	0.0667306
3003,	0.0786406,	0.0647368
3004,	0.0787145,	0.0651269
3005,	0.0787169,	0.0646345
3006,	0.0825467,	0.0651413
3007,	0.0801452,	0.0647714
3008,	0.0787754,	0.0645552
3009,	0.0782043,	0.0632808
3010,	0.0785171,	0.0643831
3011,	0.0783717,	0.0644991
3012,	0.0782178,	0.0640711
3013,	0.0782734,	0.0634098
3014,	0.078211,	0.0690438
3015,	0.0789177,	0.0651706
3016,	0.0803513,	0.0656938
3017,	0.0791376,	0.0650979
3018,	0.0790046,	0.0660846
3019,	0.0790099,	0.0639249
3020,	0.0790256,	0.0655852
3021,	0.0789952,	0.0637487
3022,	0.0789963,	0.064431
3023,	0.0823965,	0.063922
3024,	0.0789053,	0.0644359
3025,	0.0802622,	0.0641333
3026,	0.0790339,	0.0641628
3027,	0.0822141,	0.0651357
3028,	0.0789293,	0.0644124
3029,	0.0792259,	0.0657461
3030,	0.0786599,	0.0641167
3031,	0.0793131,	0.0691397
3032,	0.0789017,	0.0656543
3033,	0.078983,	0.0651188
3034,	0.0801104,	0.0657664
3035,	0.0788682,	0.0679594
3036,	0.0791235,	0.064727
3037,	0.0790057,	0.0642511
3038,	0.0789605,	0.0659901
3039,	0.0790732,	0.0641855
3040,	0.0816726,	0.064737
3041,	0.0791112,	0.0643679
3042,	0.0786728,	0.0659225
3043,	0.0804401,	0.0664483
3044,	0.0821913,	0.0658264
3045,	0.0788545,	0.0665049
3046,	0.0788817,	0.0661804
3047,	0.0793954,	0.0667851
3048,	0.0806976,	0.0648536
3049,	0.078608,	0.0652403
3050,	0.0787347,	0.0646302
3051,	0.0790161,	0.0653217
3052,	0.0799166,	0.0678205
3053,	0.0785477,	0.0652348
3054,	0.079169,	0.0648571
3055,	0.0790785,	0.0654882
3056,	0.0790083,	0.0683065
3057,	0.0793975,	0.065332
3058,	0.0791223,	0.0647906
3059,	0.0790967,	0.0652068
3060,	0.0788197,	0.0649934
3061,	0.0830666,	0.064928
3062,	0.0787497,	0.0652389
3063,	0.0790616,	0.064643
3064,	0.0788806,	0.0648858
3065,	0.0823368,	0.066029
3066,	0.0790466,	0.0650362
3067,	0.0788238,	0.0645525
3068,	0.079022,	0.06506
3069,	0.0791893,	0.0654489
3070,	0.0800763,	0.065369
3071,	0.0791326,	0.0646712
3072,	0.0786939,	0.0654523
3073,	0.0787076,	0.0677356
3074,	0.0791944,	0.066968
3075,	0.0791655,	0.06427
3076,	0.0789721,	0.0649535
3077,	0.0793166,	0.064825
3078,	0.0792092,	0.064898
3079,	0.0803356,	0.0643348
3080,	0.0790121,	0.0648502
3081,	0.0791246,	0.0642293
3082,	0.0825168,	0.0638648
3083,	0.0794498,	0.0660201
3084,	0.0793584,	0.0639288
3085,	0.0796213,	0.0644836
3086,	0.0825387,	0.0638497
3087,	0.0793527,	0.0653384
3088,	0.079938,	0.0653311
3089,	0.0792945,	0.0649272
3090,	0.0793733,	0.0686651
3091,	0.0790094,	0.064767
3092,	0.0791609,	0.0664502
3093,	0.0789776,	0.0644015
3094,	0.0789005,	0.0669795
3095,	0.0790021,	0.0649551
3096,	0.0790345,	0.064448
3097,	0.0802217,	0.065069
3098,	0.0790462,	0.0659514
3099,	0.0804069,	0.065533
3100,	0.0783907,	0.0662802
3101,	0.0784072,	0.0669686
3102,	0.0784429,	0.0659034
3103,	0.0819133,	0.0646612
3104,	0.0787657,	0.0643387
3105,	0.0791262,	0.0650433
3106,	0.07974,	0.0643015
3107,	0.0806197,	0.0657747
3108,	0.0789546,	0.0645448
3109,	0.0790076,	0.0663192
3110,	0.0787292,	0.0673833
3111,	0.0787909,	0.0690561
3112,	0.0788681,	0.0661774
3113,	0.0791062,	0.0657208
3114,	0.0786061,	0.0661314
3115,	0.0800866,	0.0678926
3116,	0.0793095,	0.0651132
3117,	0.0792135,	0.0656447
3118,	0.0790218,	0.0652201
3119,	0.0794255,	0.0672481
3120,	0.0810411,	0.0645922
3121,	0.0787039,	0.0647259
3122,	0.0782778,	0.0642257
3123,	0.0787243,	0.064575
3124,	0.0827852,	0.0640842
3125,	0.078724,	0.0646225
3126,	0.07839,	0.0641172
3127,	0.0793461,	0.0657047
3128,	0.0790132,	0.066755
3129,	0.0790798,	0.0642848
3130,	0.0791189,	0.0646553
3131,	0.0787894,	0.0657194
3132,	0.0790579,	0.0696472
3133,	0.0796585,	0.0656546
3134,	0.0789783,	0.0661506
3135,	0.0788237,	0.0657516
3136,	0.0788476,	0.0675936
3137,	0.0787918,	0.0661142
3138,	0.0781301,	0.0643737
3139,	0.0781051,	0.0642776
3140,	0.0785227,	0.0649995
3141,	0.0817922,	0.0643139
3142,	0.0793389,	0.0647823
3143,	0.0784471,	0.0651745
3144,	0.0790208,	0.0645953
3145,	0.0822437,	0.0648669
3146,	0.078963,	0.0667583
3147,	0.079084,	0.0647634
3148,	0.0792528,	0.0649707
3149,	0.0786721,	0.0671978
3150,	0.0791506,	0.0649932
3151,	0.0796826,	0.064407
3152,	0.0790858,	0.0646811
3153,	0.078806,	0.0673074
3154,	0.0791957,	0.0659364
3155,	0.0788791,	0.0666171
3156,	0.0794583,	0.0658746
3157,	0.0786598,	0.0653229
3158,	0.0804935,	0.066175
3159,	0.0788172,	0.0654218
3160,	0.0800283,	0.0648788
3161,	0.079043,	0.0644014
3162,	0.0824062,	0.0639519
3163,	0.0792476,	0.0644648
3164,	0.0793478,	0.0648084
3165,	0.0792822,	0.0663895
3166,	0.0809525,	0.0659918
3167,	0.0782599,	0.0660356
3168,	0.0783858,	0.0654442
3169,	0.0790325,	0.0661232
3170,	0.0783275,	0.0687972
3171,	0.0782534,	0.0678111
3172,	0.0789459,	0.0673593
3173,	0.0788768,	0.0680538
3174,	0.0790209,	0.0708595
3175,	0.0791092,	0.0676853
3176,	0.0791244,	0.0656801
3177,	0.07887,	0.0661935
3178,	0.0790939,	0.0655941
3179,	0.079574,	0.0658084
3180,	0.0790936,	0.0652211
3181,	0.0788415,	0.065891
3182,	0.0802714,	0.0657763
3183,	0.08237,	0.0655063
3184,	0.0795358,	0.0660279
3185,	0.0788563,	0.0656026
3186,	0.0791502,	0.0670575
3187,	0.0825254,	0.0644288
3188,	0.0793099,	0.0639817
3189,	0.0787068,	0.0641935
3190,	0.0788097,	0.0635962
3191,	0.0800791,	0.0675997
3192,	0.0790463,	0.0635621
3193,	0.079008,	0.0646896
3194,	0.0792327,	0.0652835
3195,	0.0788678,	0.0685278
3196,	0.0791443,	0.065913
3197,	0.0788932,	0.0653511
3198,	0.0793619,	0.0660112
3199,	0.078898,	0.0648342
3200,	0.0819941,	0.0651848
3201,	0.0789693,	0.0655068
3202,	0.0789482,	0.0648739
3203,	0.079062,	0.0652255
3204,	0.0823016,	0.0667783
3205,	0.0788003,	0.0661785
3206,	0.079167,	0.0655517
3207,	0.078943,	0.0659938
3208,	0.0809768,	0.0658623
3209,	0.0802331,	0.0660993
3210,	0.0788845,	0.0661187
3211,	0.0789408,	0.0658295
3212,	0.0790979,	0.0699122
3213,	0.0787086,	0.0670846
3214,	0.0789026,	0.0666899
3215,	0.079101,	0.0650255
3216,	0.0790136,	0.0684222
3217,	0.0788646,	0.0653371
3218,	0.0804471,	0.0655525
3219,	0.0790639,	0.0650365
3220,	0.0788568,	0.0657293
3221,	0.0805824,	0.0647708
3222,	0.0790387,	0.066486
3223,	0.0787828,	0.0647517
3224,	0.0788565,	0.0650734
3225,	0.082048,	0.0647179
3226,	0.0791328,	0.0651957
3227,	0.0800747,	0.0649001
3228,	0.0788703,	0.0653231
3229,	0.0809676,	0.0657864
3230,	0.0787266,	0.0650675
3231,	0.0785009,	0.0666774
3232,	0.0787287,	0.0649126
3233,	0.0788304,	0.0686548
3234,	0.0790282,	0.0649995
3235,	0.0791704,	0.0651951
3236,	0.0800157,	0.0648687
3237,	0.0790258,	0.068189
3238,	0.0788798,	0.0655185
3239,	0.0789837,	0.0653614
3240,	0.078972,	0.0675149
3241,	0.0790407,	0.0656465
3242,	0.084985,	0.0659905
3243,	0.0790359,	0.063896
3244,	0.0790859,	0.0645221
3245,	0.0799239,	0.0644247
3246,	0.082527,	0.063899
3247,	0.0790839,	0.0643162
3248,	0.0790548,	0.0639264
3249,	0.0790249,	0.065774
3250,	0.0804643,	0.0641097
3251,	0.0788777,	0.0640007
3252,	0.079099,	0.0635925
3253,	0.0789426,	0.0641307
3254,	0.0804409,	0.0669583
3255,	0.07894,	0.0655414
3256,	0.0789866,	0.0652185
3257,	0.0793153,	0.0657234
3258,	0.0789463,	0.0675256
3259,	0.0791483,	0.065423
3260,	0.0791016,	0.0644904
3261,	0.0790246,	0.0651938
3262,	0.0791561,	0.064446
3263,	0.0829978,	0.0651245
3264,	0.0790865,	0.0645018
3265,	0.0788072,	0.0650847
3266,	0.0791064,	0.0638238
3267,	0.082382,	0.0654376
3268,	0.0791787,	0.0644188
3269,	0.0790284,	0.0638262
3270,	0.0793547,	0.0643046
3271,	0.0787679,	0.0666609
3272,	0.0804505,	0.064293
3273,	0.0791647,	0.0636089
3274,	0.079032,	0.0641444
3275,	0.0791827,	0.0662579
3276,	0.0792911,	0.0655333
3277,	0.0791642,	0.0645713
3278,	0.0790896,	0.0652139
3279,	0.079157,	0.064516
3280,	0.0812165,	0.0650724
3281,	0.080365,	0.0644915
3282,	0.0788758,	0.0651571
3283,	0.0790273,	0.0671872
3284,	0.0825318,	0.0676089
3285,	0.0791638,	0.0683223
3286,	0.0789973,	0.067612
3287,	0.0791839,	0.0670728
3288,	0.0823639,	0.0662455
3289,	0.0794142,	0.0664175
3290,	0.0800195,	0.0657342
3291,	0.079093,	0.0663491
3292,	0.0790172,	0.0679326
3293,	0.0793397,	0.0661977
3294,	0.0789819,	0.0664029
3295,	0.0790546,	0.0650102
3296,	0.0790232,	0.0685892
3297,	0.0789475,	0.0650479
3298,	0.0790259,	0.0654508
3299,	0.0798025,	0.0658067
3300,	0.0786403,	0.0660229
3301,	0.0785308,	0.0657066
3302,	0.0783135,	0.0651318
3303,	0.0785278,	0.0671565
3304,	0.0783056,	0.0652979
3305,	0.0815205,	0.0650983
3306,	0.0791573,	0.0661933
3307,	0.0791708,	0.0666779
3308,	0.0800046,	0.0662877
3309,	0.0826569,	0.0666081
3310,	0.078966,	0.0664087
3311,	0.0795128,	0.0647671
3312,	0.0785299,	0.0646253
3313,	0.078682,	0.0662818
3314,	0.0785479,	0.0647528
3315,	0.0786424,	0.0641057
3316,	0.0787196,	0.065478
3317,	0.079006,	0.066448
3318,	0.078687,	0.0641547
3319,	0.0782113,	0.0639546
3320,	0.0785757,	0.0641649
3321,	0.0783661,	0.0648163
3322,	0.0815503,	0.0687395
3323,	0.0789451,	0.068705
3324,	0.0790458,	0.0682249
3325,	0.0788892,	0.0685386
3326,	0.0825989,	0.0682091
3327,	0.079359,	0.0664849
3328,	0.0790887,	0.0657487
3329,	0.0791462,	0.0656046
3330,	0.0836061,	0.0664144
3331,	0.0792929,	0.0657507
3332,	0.079221,	0.0661771
3333,	0.0792124,	0.0650515
3334,	0.0787182,	0.0674625
3335,	0.0784059,	0.0642941
3336,	0.0792048,	0.0647673
3337,	0.0786028,	0.0640141
3338,	0.078911,	0.0675307
3339,	0.0794356,	0.0659007
3340,	0.0790709,	0.0650428
3341,	0.0789665,	0.065362
3342,	0.0789578,	0.0650656
3343,	0.0799787,	0.0663901
3344,	0.0791574,	0.0639561
3345,	0.0783937,	0.0635057
3346,	0.0787297,	0.0640208
3347,	0.0816232,	0.0634443
3348,	0.0794796,	0.0642006
3349,	0.0786142,	0.0634054
3350,	0.0789425,	0.0653469
3351,	0.0797754,	0.065794
3352,	0.0790709,	0.0650134
3353,	0.0792658,	0.0652712
3354,	0.0791851,	0.0647674
3355,	0.079336,	0.0695587
3356,	0.0792007,	0.0653521
3357,	0.0821583,	0.0660557
3358,	0.07917,	0.0652602
3359,	0.0793053,	0.0685103
3360,	0.0792272,	0.0651427
3361,	0.0788352,	0.067689
3362,	0.0787896,	0.0658089
3363,	0.0790998,	0.0651628
3364,	0.0818239,	0.0657653
3365,	0.0790251,	0.0652237
3366,	0.0806725,	0.0656645
3367,	0.0820067,	0.0638561
3368,	0.0824703,	0.0642209
3369,	0.0787637,	0.0638255
3370,	0.0790817,	0.0656731
3371,	0.078832,	0.0638058
3372,	0.0805052,	0.0652456
3373,	0.0784937,	0.0639129
3374,	0.0783162,	0.0632234
3375,	0.0801895,	0.063869
3376,	0.0785857,	0.066322
3377,	0.0786071,	0.063936
3378,	0.078646,	0.0680767
3379,	0.0790472,	0.0670036
3380,	0.0789508,	0.066706
3381,	0.0788496,	0.0655138
3382,	0.0788244,	0.0650422
